"Name","Character","IsDefaultSkin","EnabledByCalendar","TID","Icon","Geometry","Texture","NormalMap","MaterialMap","EmissionMap","SWF","SWFTextureExportName","Animation","AltAnimation","CameraDistance","ViewportWidth","ViewportHeight","CelebrateSfx","CelebrateSfxVolume","DeployEffect","AttackEffect","AttackEffect2","AttackEffectAlt","AttackEffect2Alt","HitEffect","DieEffect","AbilityTriggerEffect","AbilityEffect","AbilityActivationEffect","AbilityHitEffect","SkinChangeEffect","ParticleEffect3D","AbilityEffect3D","GunBone","ShadowBone","ProjectileVis","RageProjectileVis","AbilityProjectileVis","SpawnedTroopAnimation","Environment","MakeCreator","ShadowScale","Tier","ThemeIcon","ThemeTID","ThemeYear","FeatureCustomModel","FeatureCustomTextures","FeatureCustomAnimations","FeatureCustomEffects","FeatureCustomSounds","FeatureCustomVoiceovers","FeatureCustomUnits","FeatureExtraAnimations","FeatureExtraEffects","FeatureExtraSounds","ShadowSWF","ShadowExportName","ShadowAlpha","OutlineSize"
"Warmachine004","Warmachine","false","false","TID_OFTHENORTH_BATTLE_MACHINE","image/skin_icons/bm_otn_dl_opt.ktx","sc3d/battlemachine_ofthenorth_geo_dl_opt.glb","sc3d/battlemachine_ofthenorth_a_dl_opt.ktx","sc3d/battlemachine_ofthenorth_n_dl_opt.ktx","sc3d/battlemachine_ofthenorth_m_dl_opt.ktx","sc3d/battlemachine_ofthenorth_e_dl_opt.ktx",,,"BattleMachineOfthenorthSkin",,10000,225,225,,,"Warmachine Deploy","Warmachine Attack",,,,"Warmachine winter Hit","Warmachine Die",,,,"Warmachine Winter Power Hit",,,"warmachine_winter_ability",,"hips_s",,,,,"Default",,200,"BASIC",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"Warmachine005","Warmachine","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"Warmachine006","Warmachine","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"Warmachine007","Warmachine","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"Warmachine008","Warmachine","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"Warmachine009","Warmachine","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"Warmachine010","Warmachine","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BattleCopterDefault","Battle Copter","true","false","TID_HERO_BATTLE_COPTER","image/skin_icons/bc_original.ktx","sc3d/battlecopter_default_geo.glb","sc3d/battlecopter_default_a.ktx","sc3d/battlecopter_default_n.ktx","sc3d/battlecopter_default_m.ktx",,,,"BattleCopterDefaultSkin",,10000,225,225,,,"Battle Copter Deploy","Battle Copter Attack",,,,"Battle Copter Hit","Battle Copter Die",,,,,,,,,"mainBody_s",,,,,"Default",,150,"DEFAULT",,,0,"true","true","true","true","true","false","true","false","false","false",,,,0
"BattleCopter001","Battle Copter","false","false","TID_STEAMPUNK_BATTLE_COPTER","image/skin_icons/bc_steampunk_dl_opt.ktx","sc3d/battlecopter_steampunk_geo_dl_opt.glb","sc3d/battlecopter_steampunk_a_dl_opt.ktx","sc3d/battlecopter_steampunk_n_dl_opt.ktx","sc3d/battlecopter_steampunk_m_dl_opt.ktx",,,,"BattleCopterSteamPunkSkin",,10000,225,225,,,"Battle Copter Deploy","Battle Copter Attack",,,,"Battle Copter Hit","Battle Copter Die",,,,,,,,"cannon_s","Root","Battlecopter_steampunk_projectile","Battlecopter_steampunk_projectile","Battlecopter_steampunk_projectile",,"Default",,150,"BASIC",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"BattleCopter002","Battle Copter","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BattleCopter003","Battle Copter","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BattleCopter004","Battle Copter","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BattleCopter005","Battle Copter","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BattleCopter006","Battle Copter","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BattleCopter007","Battle Copter","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BattleCopter008","Battle Copter","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BattleCopter009","Battle Copter","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BattleCopter010","Battle Copter","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"AnimeChampion","Warrior Princess","false","false","TID_ANIME_CHAMPION","image/skin_icons/rc_anime_dl_opt.ktx","sc3d/royalchampion_anime_geo_dl_opt.glb","sc3d/royalchampion_anime_a_dl_opt.ktx",,,,,,"WarriorPrincessAnimeSkin",,10000,225,225,,90,"RoyalChampion_Anime_Deploy","Warrior Princess Attack",,,,,"RoyalChampion_Anime_Die","Champion Ability Effect",,,,,,,"L_weapon_01_s","hips_s","RoyalChampion_anime_spear","RoyalChampion_anime_shield",,,"Anime",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false","sc/update.sc","skin_shadow_anime_game",0,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc/update.sc","skin_shadow_anime",0,
"RoyalChampion028","Warrior Princess","false","false","TID_TTRPG_CHAMPION","image/skin_icons/rc_ttrpg_2024_dl_opt.ktx","sc3d/royalchampion_ttrpg_geo_dl_opt.glb","sc3d/royalchampion_ttrpg_a_dl_opt.ktx","sc3d/royalchampion_ttrpg_n_dl_opt.ktx","sc3d/royalchampion_ttrpg_m_dl_opt.ktx",,,,"WarriorPrincessTTRPGSkin",,10000,225,225,,,"RoyalChampion_TTRPG_Deploy","RoyalChampion_TTRPG_Atk_Proj",,,,,"RoyalChampion_TTRPG_Die","RoyalChampion_TTRPG_Ability",,,,,,,"L_weapon_01_s","hips_s","RoyalChampion_ttrpg_spear",,"RoyalChampion_ttrpg_shield",,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"RoyalChampion029","Warrior Princess","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"RoyalChampion030","Warrior Princess","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"RoyalChampion031","Warrior Princess","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"RoyalChampion032","Warrior Princess","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"RoyalChampion033","Warrior Princess","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"RoyalChampion034","Warrior Princess","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"RoyalChampion035","Warrior Princess","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"RoyalChampion036","Warrior Princess","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"RoyalChampion037","Warrior Princess","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"RoyalChampion038","Warrior Princess","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"RoyalChampion039","Warrior Princess","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"RoyalChampion040","Warrior Princess","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"PetFennecDefault","Phase Fennec","true","false",,"image/skin_icons/bk_original.ktx","sc3d/fennec_default_geo.glb","sc3d/fennec_default_a.ktx","sc3d/fennec_default_n.ktx","sc3d/fennec_default_m.ktx",,,,"FennecDefault",,10000,225,225,,,"Barky Fennec Deploy",,,,,,,,,,,,,,,"hips_s",,,,,"Default",,60,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"RageJellyDefault","Angry Jelly","true","false",,"image/skin_icons/bk_original.ktx","sc3d/ragejelly_default_geo.glb","sc3d/ragejelly_default_a.ktx","sc3d/ragejelly_default_n.ktx","sc3d/ragejelly_default_m.ktx",,,,"RageJellyDefault",,10000,225,225,,,"RageJelly Deploy",,,,,,,,,,,,,,"rootPart2_s","hip_s",,,,,"Default",,80,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false","sc/buildings.sc","simple_shadow_small",127,0
"BuilderApprenticeMenu",,"true","false","TID_APPRENTICEBUILDER_KING","image/skin_icons/bk_original.ktx","sc3d/apprenticebuilder_default_geo.glb","sc3d/apprenticebuilder_default_a.ktx","sc3d/apprenticebuilder_default_n.ktx","sc3d/apprenticebuilder_default_m.ktx",,,,"ApprenticeBuilderMenuSkin",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"Default",,65,"DEFAULT",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"AnimeKing","Barbarian King","false","false","TID_ANIME_KING","image/skin_icons/bk_anime_dl_opt.ktx","sc3d/barbking_anime_geo_dl_opt.glb","sc3d/barbking_anime_a_dl_opt.ktx","sc3d/barbking_anime_n_dl_opt.ktx",,"sc3d/barbking_anime_e_dl_opt.ktx",,,"BarbarianKingAnimeSkin",,10000,225,225,,,"BarbKing_Anime_Deploy","Barbarian King Attack",,,,,"BarbKing_Anime_Die","King Ability Effect",,,,,,,,"hips_s",,,,,"Anime",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false","sc/update.sc","skin_shadow_anime_game",0,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc/update.sc","skin_shadow_anime",0,
"BarbarianKing043","Barbarian King","false","false","TID_TTRPG_KING","image/skin_icons/bk_ttrpg_2024_dl_opt.ktx","sc3d/barbking_ttrpg_geo_dl_opt.glb","sc3d/barbking_ttrpg_a_dl_opt.ktx","sc3d/barbking_ttrpg_n_dl_opt.ktx","sc3d/barbking_ttrpg_m_dl_opt.ktx",,,,"BarbarianKingTTRPGSkin",,10000,225,225,,,"BarbKing_TTRPG_Deploy","BarbKing_TTRPG_Atk_VFX",,,,,"BarbKing_TTRPG_Die","King Ability Effect",,,,,,,"axe_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"BarbarianKing044","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing045","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing046","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing047","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing048","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing049","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing050","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing051","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing052","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing053","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing054","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing055","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing056","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing057","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing058","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing059","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"BarbarianKing060","Barbarian King","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen041","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen042","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen043","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen044","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen045","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen046","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen047","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen048","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen049","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen050","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen051","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen052","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen053","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen054","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen055","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen056","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen057","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen058","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen059","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen060","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden031","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden032","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden033","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden034","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden035","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden036","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden037","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden038","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden039","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden040","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden041","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden042","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden043","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden044","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden045","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden046","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden047","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden048","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden049","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"GrandWarden050","Grand Warden","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
