"Name","SWF","ExportName","ParticleEmitter","AltParticleEmitter","EmitterDelayMs","IsoLayer","CameraShake","CameraShakeTimeMS","CameraShakeInReplay","AttachToParent","OrientToParent","SortInFrontOfParent","DestroyWhenParentDies","DetachAfterStart","Targeted","Looping","Beam","SpawnLimit","MinLifeTime","Sound","Volume","MinPitch","MaxPitch","SoundDelay","StopSound","PitchIncrease","FadeMusic","OffsetFromGunBone","AttachLocator","OffsetX","OffsetY","OffsetZ","Scale","LifeTimeScale","MaxInstances","SpawnEffect","SpawnEffectDelay","FadeIn","FadeOut","ParticleEmitter3D"
,,,"hero_autumn_leaf_burts",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BagOfFrostmitesEffect",,,"BagOfFrostmites_frost_top",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/healer_hit_02.ogg",40,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BagOfFrostmitesEffect10",,,"BagOfFrostmites_frost_top_10",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/healer_hit_02.ogg",40,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BagOfFrostmitesEffect11",,,"BagOfFrostmites_frost_top_11",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/healer_hit_02.ogg",40,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BagOfFrostmitesEffect2",,,"BagOfFrostmites_frost_top_02",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/healer_hit_02.ogg",40,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BagOfFrostmitesEffect3",,,"BagOfFrostmites_frost_top_03",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/healer_hit_02.ogg",40,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BagOfFrostmitesEffect4",,,"BagOfFrostmites_frost_top_04",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/healer_hit_02.ogg",40,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BagOfFrostmitesEffect5",,,"BagOfFrostmites_frost_top_05",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/healer_hit_02.ogg",40,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BagOfFrostmitesEffect6",,,"BagOfFrostmites_frost_top_06",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/healer_hit_02.ogg",40,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BagOfFrostmitesEffect7",,,"BagOfFrostmites_frost_top_07",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/healer_hit_02.ogg",40,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BagOfFrostmitesEffect8",,,"BagOfFrostmites_frost_top_08",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/healer_hit_02.ogg",40,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BagOfFrostmitesEffect9",,,"BagOfFrostmites_frost_top_09",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/healer_hit_02.ogg",40,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Balloon Exposion",,,"Stone",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,"sfx/cannon_fire3.ogg",60,85,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Balloon_Die_wood",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Balloon_Die_bloon",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Balloon Goblin Attack",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/cannon_fire3.ogg",70,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Balloon Goblin Deploy",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/balloon_deploy_02.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Balloon Goblin Die",,,,,,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/balloon_die_01.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Balloon Goblin Hit",,,"Wizard_Tower_lightFlash",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/balloon_hit_01.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Balloon Rocket Deploy",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/hasty_balloon_dep_01.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Balloon Skeleton Deploy",,,"Deploy",,0,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/upfromground_05.ogg",70,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Spawn_Smoke_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Spawn_Dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barbarian Attack",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barbarian_sword_swing_hit_14.ogg",40,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_sword_swing_hit_14v3.ogg",40,90,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_sword_swing_hit_14v2.ogg",40,90,110,,,,,,,,,,,,,,,,,
"Barbarian Deploy",,,"Deploy",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barb_deploy_11.ogg",40,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barb_deploy_11v2.ogg",40,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/barb_deploy_11v3.ogg",40,100,100,,,,,,,,,,,,,,,,,
"Barbarian Die",,,"Splat",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barbarian_death_01.ogg",50,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_death_02.ogg",50,90,110,,,,,,,,,,,,,,,,,
"Barbarian Hit",,,"Hit",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barbarian_hit_stuff2.ogg",40,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_hit_stuff3.ogg",35,90,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_hit_stuff4.ogg",30,90,110,,,,,,,,,,,,,,,,,
"Barbarian King Attack",,,,,,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barbarian_king_attack_01.ogg",60,75,130,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barbarian King Deploy",,,,,,"Objects",20,200,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barbarian_king_deploy.ogg",90,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barbarian King Die",,,"Mortar_lightFlash",,0,"Top",100,1000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barbarian_king_die_01.ogg",90,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barbarian King Hit",,,"Arrow_Tower_lightFlash",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barbarian_hit_stuff4.ogg",70,55,65,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"hero_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Deploy",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barbarian King Scream",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barbarian2 Attack",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barbarian_sword_swing_hit_14.ogg",40,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_sword_swing_hit_14v3.ogg",40,90,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_sword_swing_hit_14v2.ogg",40,90,110,,,,,,,,,,,,,,,,,
"Barbarian2 Deploy",,,"Deploy",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barb_deploy_11.ogg",40,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barb_deploy_11v2.ogg",40,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/barb_deploy_11v3.ogg",40,100,100,,,,,,,,,,,,,,,,,
"Barbarian2 Die",,,"Splat",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barbarian_death_01.ogg",50,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_death_02.ogg",50,90,110,,,,,,,,,,,,,,,,,
"Barbarian2 Hit",,,"Hit",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/new_barb_atk_hit_01.ogg",40,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/new_barb_atk_hit_01.ogg",35,90,110,,,,,,,,,,,,,,,,,
"Barbarian_Football_Atk",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/Barbarian_Football_AtkClose.ogg",100,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barbarian_Football_AtkRanged",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2200,"sfx/Barbarian_Football_AtkRanged.ogg",100,90,110,2200,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barbarian_Football_Deploy",,,"Deploy",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/Barbarian_Football_Deploy.ogg",100,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barbarian_Football_Die",,,"Splat",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barbarian_death_01.ogg",100,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barbarian_Football_Bounce",,,,,,"Top",80,850,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,100,"sfx/Giant_Football_BallBounce.ogg",100,90,110,100,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BarbKing_2022_Atk2_SFX",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/Barbarian_King_2022_Attack_2.ogg",70,100,100,0,TRUE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BarbKing_2022_Atk_SFX",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/Barbarian_King_2022_Attack_1.ogg",70,100,100,0,TRUE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BarbKing_2022_Cheer_SFX",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7000,"sfx/Barbarian_King_2022_Cheer.ogg",90,100,100,0,TRUE,0,TRUE,FALSE,,0,0,0,100,100,0,,,0,0,
"BarbKing_2022_Menu_SFX",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7000,"sfx/Barbarian_King_2022_Menu.ogg",90,100,100,0,TRUE,0,TRUE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barcher Attack",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barcher_atk_01.ogg",50,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barcher_atk_02.ogg",50,90,110,,,,,,,,,,,,,,,,,
"Barcher Deploy",,,"Deploy",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barcher_dep_01.ogg",70,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barcher_dep_02.ogg",70,95,105,,,,,,,,,,,,,,,,,
"Barcher Die",,,"barcher_die",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/barcher_die_01.ogg",30,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barcher_die_02.ogg",30,95,105,,,,,,,,,,,,,,,,,
"Barky Attack",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/clash_pet_dog_atk_01.ogg",70,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barky Deploy",,,"Deploy",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,0,"sfx/clash_pet_dog_dep_01.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barky Die",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,0,"sfx/clash_pet_dog_die_01.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barky Fennec Attack",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/clash_pet_fennec_atk.ogg",70,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barky Fennec Deploy",,,"Deploy",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,0,"sfx/clash_pet_fennec_deploy.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barky Fennec Die",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,0,"sfx/clash_pet_fennec_die.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barky Fennec Menu",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5000,"sfx/clash_pet_fennec_menu.ogg",100,100,100,0,TRUE,0,TRUE,FALSE,,0,0,0,100,100,0,,,0,0,
"Barky_Fennec_Cheer",,,,,,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3000,"sfx/clash_pet_fennec_cheer.ogg",90,100,100,0,TRUE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"base_rock_animation",,,"root_rider_move_dirt_around_base",,0,"Objects",0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Basic Turret Pickup",,,"Grass",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/cannon_pickup3.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Basic Turret Placing",,,"Place",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/cannon_drop2.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bat Attack",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/bat_atk_01.ogg",30,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Bat Deploy",,,"Deploy",,0,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/bat_deploy_01.ogg",50,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Spawn_Smoke_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Spawn_Dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bat Hit",,,"Hit",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/bat_atk_hit_01.ogg",15,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/bat_atk_hit_01.ogg",15,90,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/bat_atk_hit_01.ogg",15,90,110,,,,,,,,,,,,,,,,,
"bat_Predeploy",,,"bat_bottleDrop",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/vial_fall_02.ogg",80,95,95,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"BatSpell Summon1",,,"bat_lightrays",,0,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/clashbat_spell_01.ogg",60,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"bat_summon_purple_glow1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon2",,,"bat_lightrays",,0,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/clashbat_spell_01.ogg",60,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"bat_summon_purple_glow2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon3",,,"bat_lightrays",,0,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/clashbat_spell_01.ogg",60,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"bat_summon_purple_glow3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon4",,,"bat_lightrays",,0,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/clashbat_spell_01.ogg",60,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"bat_summon_purple_glow4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon5",,,"bat_lightrays",,0,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/clashbat_spell_01.ogg",60,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"bat_summon_purple_glow5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon6",,,"bat_lightrays",,0,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/clashbat_spell_01.ogg",60,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"bat_summon_purple_glow6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpellSound",,,,,,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Battl Drill Hit 2",,,"Hit",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Cannon",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Arrow_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Deploy",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
